Date,open,high,low,close,adjusted_close,volume
2023-08-22,3103.7807,3126.7838,3074.5307,3120.3338,3120.3338,30931633500
2023-08-23,3116.2661,3116.3765,3077.6056,3078.4021,3078.4021,27224412400
2023-08-24,3085.9107,3106.1824,3072.9511,3082.2439,3082.2439,30002463700
2023-08-25,3068.615,3085.047,3053.0373,3064.0747,3064.0747,29334768600
2023-08-28,3219.0432,3219.0432,3089.1194,3098.6363,3098.6363,48560776400
2023-08-29,3091.9379,3145.761,3090.4377,3135.8867,3135.8867,39887578000
2023-08-30,3144.4067,3153.689,3126.9024,3137.1375,3137.1375,34751186700
2023-08-31,3134.5529,3139.9801,3113.9459,3119.8764,3119.8764,31344824200
2023-09-01,3126.0234,3143.8457,3123.1896,3133.2467,3133.2467,29231099200
2023-09-04,3145.9435,3177.0603,3143.3793,3177.0603,3177.0603,36639114000
2023-09-05,3169.7384,3169.7384,3150.0753,3154.3693,3154.3693,29406184900
2023-09-06,3147.1363,3162.1547,3136.8998,3158.0769,3158.0769,26700223000
2023-09-07,3152.2028,3152.2662,3120.8229,3122.3523,3122.3523,26926473300
2023-09-08,3114.2296,3126.0412,3104.6743,3116.7191,3116.7191,22812506400
2023-09-11,3119.6101,3155.1026,3113.8164,3142.779,3142.779,29044291700
2023-09-12,3140.3409,3147.5141,3134.3176,3137.0593,3137.0593,23467205100
2023-09-13,3137.7718,3143.7577,3106.9693,3123.0669,3123.0669,24970103800
2023-09-14,3124.8482,3135.025,3111.8588,3126.5511,3126.5511,26399013800
2023-09-15,3133.5883,3141.9642,3107.448,3117.7434,3117.7434,29202636500
